root_path_id	root_name	component_class	enabled
65348	Traveller@Player_unityclient	PlayerPushBehaviour	0
65348	Traveller@Player_unityclient	PlayerAnalytics	0
65348	Traveller@Player_unityclient	LockAgentVisualizer	0
65348	Traveller@Player_unityclient	LogoutBehaviour	0
65348	Traveller@Player_unityclient	BossaEntityLoadingChecker	0
65348	Traveller@Player_unityclient	PlayerActivationVisualiser	0
65348	Traveller@Player_unityclient	ShipyardVisitorVisualizer	0
65348	Traveller@Player_unityclient	CameraSelectionVisualizer	0
65348	Traveller@Player_unityclient	ShipHullAgentVisualizer	0
65348	Traveller@Player_unityclient	PlayerShipBlueprintInteractionBehaviour	0
65348	Traveller@Player_unityclient	PlayerLocalTransformBehaviour	0
65348	Traveller@Player_unityclient	CrewManagementVisualiser	0
65348	Traveller@Player_unityclient	AllianceAndCrewVisualiser	0
65348	Traveller@Player_unityclient	QuestManager	0
65348	Traveller@Player_unityclient	MultitoolCraftingBehaviour	0
65348	Traveller@Player_unityclient	ShotValidationBehaviour	0
65348	Traveller@Player_unityclient	NewPlayerVisualiser	0
65348	Traveller@Player_unityclient	ToolBehaviour	0
65348	Traveller@Player_unityclient	PlayerBuffBehaviour	0
65348	Traveller@Player_unityclient	FeedbackVisualizer	0
65348	Traveller@Player_unityclient	ClientRigidbodyManager	1
65348	Traveller@Player_unityclient	CameraProxyLocator	1
65348	Traveller@Player_unityclient	FSimTimeVisualiser	0
65348	Traveller@Player_unityclient	ProxySchematicsDetectionBehaviour	0
65348	Traveller@Player_unityclient	EacClientPlayerBehaviour	0
65348	Traveller@Player_unityclient	PlayerHotbarVisualizer	0
65348	Traveller@Player_unityclient	AllianceClientBehaviour	0
65348	Traveller@Player_unityclient	CrewClientBehaviour	0
65348	Traveller@Player_unityclient	SlotsVisualiser	1
65348	Traveller@Player_unityclient	PlayerGenderVisualizer	0
65348	Traveller@Player_unityclient	PlayerObserverCamVisualizer	0
65349	Traveller@Player_unityworker	<Transform>	
65349	Traveller@Player_unityworker	LocalPlayerInit	0
65349	Traveller@Player_unityworker	CharacterCustomisationVisualizer	0
65349	Traveller@Player_unityworker	LeftArmAiming	0
65349	Traveller@Player_unityworker	CameraLinkVisualizer	1
65349	Traveller@Player_unityworker	RigidbodyBehaviour	1
65349	Traveller@Player_unityworker	PlayerCameraSubModeSwitch	1
65349	Traveller@Player_unityworker	CharacterRigSwitch	1
65349	Traveller@Player_unityworker	InputBehaviour	1
65349	Traveller@Player_unityworker	PlayerInputSetup	1
65349	Traveller@Player_unityworker	WindControlRegistration	1
65349	Traveller@Player_unityworker	BouyantPlayer	1
65349	Traveller@Player_unityworker	PlayerLookingAt	1
65349	Traveller@Player_unityworker	ClientAuthoritativePlayerMovement	0
65349	Traveller@Player_unityworker	GearWearablesVisualizer	0
65349	Traveller@Player_unityworker	LeftArmAimingVisualizer	0
65349	Traveller@Player_unityworker	TeleportTransformVisualizer	0
65349	Traveller@Player_unityworker	TreeCuttingBehaviour	0
65349	Traveller@Player_unityworker	ScanningAgentVisualizer	0
65349	Traveller@Player_unityworker	ImprobablePrefabProvider	1
65349	Traveller@Player_unityworker	PlacementPreview	1
65349	Traveller@Player_unityworker	ShipPartPlacement	1
65349	Traveller@Player_unityworker	NonPooling	1
65349	Traveller@Player_unityworker	FixedUpdateTransformNature	1
65349	Traveller@Player_unityworker	TransformOffsetsRegistry	1
65349	Traveller@Player_unityworker	TransformParentHierarchyBehaviour	0
65349	Traveller@Player_unityworker	RelativeParentTransformChildHierarchyBehaviour	0
65349	Traveller@Player_unityworker	ParentEntityBehaviour	0
65349	Traveller@Player_unityworker	PlayerTutorialMessages	1
65349	Traveller@Player_unityworker	UtilitySlotActivatedBehaviour	0
65349	Traveller@Player_unityworker	MountedGunShooterBehaviour	0
65349	Traveller@Player_unityworker	MountedGunShooterVisualizer	0
65349	Traveller@Player_unityworker	LorePiecesCollectorVisualizer	0
65349	Traveller@Player_unityworker	MyPlayerIdVisualizer	0
65349	Traveller@Player_unityworker	WorldStateVisualizer	0
65349	Traveller@Player_unityworker	ChatVisualizer	0
65349	Traveller@Player_unityworker	FSimLagDetectionBehaviour	0
65349	Traveller@Player_unityworker	GSimLagDetectionBehaviour	0
65349	Traveller@Player_unityworker	InteractAgentObserver	0
65349	Traveller@Player_unityworker	TimedInteractionController	1
65349	Traveller@Player_unityworker	SalvagerAimerObserver	0
65349	Traveller@Player_unityworker	InventoryModificationBehaviour	0
65349	Traveller@Player_unityworker	InteractAgentVisualiser	0
65349	Traveller@Player_unityworker	PlayerExternalDataVisualizer	0
65349	Traveller@Player_unityworker	RopeObserver	0
65349	Traveller@Player_unityworker	PlayerFeedbackBehaviour	0
65349	Traveller@Player_unityworker	RespawnVisualizer	0
65349	Traveller@Player_unityworker	PlayerAttachedVisualizer	0
65349	Traveller@Player_unityworker	UIFocusObserver	1
65349	Traveller@Player_unityworker	ChatSpeak	0
65349	Traveller@Player_unityworker	BuilderObserver	0
65349	Traveller@Player_unityworker	ShipControlsBehaviour	0
65349	Traveller@Player_unityworker	CustomisationSenderVisualiser	0
65349	Traveller@Player_unityworker	PhotoBookVisualizer	0
65349	Traveller@Player_unityworker	HealthUIVisualizer	0
65349	Traveller@Player_unityworker	PlayerPropertiesVisualiser	0
65349	Traveller@Player_unityworker	PlayerPushBehaviour	0
65349	Traveller@Player_unityworker	LockAgentVisualizer	0
65349	Traveller@Player_unityworker	LogoutBehaviour	0
65349	Traveller@Player_unityworker	BossaEntityLoadingChecker	0
65349	Traveller@Player_unityworker	PlayerActivationVisualiser	0
65349	Traveller@Player_unityworker	ShipyardVisitorVisualizer	0
65349	Traveller@Player_unityworker	CameraSelectionVisualizer	0
65349	Traveller@Player_unityworker	ShipHullAgentVisualizer	0
65349	Traveller@Player_unityworker	PlayerShipBlueprintInteractionBehaviour	0
65349	Traveller@Player_unityworker	PlayerLocalTransformBehaviour	0
65349	Traveller@Player_unityworker	CrewManagementVisualiser	0
65349	Traveller@Player_unityworker	AllianceAndCrewVisualiser	0
65349	Traveller@Player_unityworker	FSimTimeVisualiser	0
65349	Traveller@Player_unityworker	ProxySchematicsDetectionBehaviour	0
65349	Traveller@Player_unityworker	EacClientPlayerBehaviour	0
65349	Traveller@Player_unityworker	AllianceClientBehaviour	0
65349	Traveller@Player_unityworker	CrewClientBehaviour	0
65349	Traveller@Player_unityworker	PilotPhysicsVisualizer	0
65349	Traveller@Player_unityworker	SlotsVisualiser	1
65349	Traveller@Player_unityworker	PlayerGenderVisualizer	0
65349	Traveller@Player_unityworker	PlayerObserverCamVisualizer	0
68968	VFX_Shipyard_ObjectAtoms	<Transform>	
14517	ModularEngine_unityclient	<Transform>	
14517	ModularEngine_unityclient	FixedUpdateTransformNature	1
14517	ModularEngine_unityclient	<Rigidbody>	
14517	ModularEngine_unityclient	ModularShipPartVisualizer	0
14517	ModularEngine_unityclient	ComponentMaterialColors	1
14517	ModularEngine_unityclient	ComponentMaterialProperties	1
14517	ModularEngine_unityclient	JointDamageVisualizer	0
14517	ModularEngine_unityclient	ShipPartVisualizer	0
14517	ModularEngine_unityclient	DetachFromParentWhenUnderHealthThresholdVisualizer	0
14517	ModularEngine_unityclient	ParentingMassAdderVisualizer	0
14517	ModularEngine_unityclient	LightningStrikableVisualizer	0
14517	ModularEngine_unityclient	ShipPartShipyardInformationVisualizer	0
14517	ModularEngine_unityclient	CraftableSpawningVisualizer	0
14517	ModularEngine_unityclient	CraftedItemMaterialVisualizer	0
14517	ModularEngine_unityclient	RigidbodyCollisionVisualizer	0
14517	ModularEngine_unityclient	SalvageableItemVisualiser	0
14517	ModularEngine_unityclient	DissolvableEntity	1
14517	ModularEngine_unityclient	NormalizedItemHealthVisualizer	0
14517	ModularEngine_unityclient	ComponentDamage	1
14517	ModularEngine_unityclient	DeteriorateVisualizerClient	0
14517	ModularEngine_unityclient	ShipImposterEntity	1
14517	ModularEngine_unityclient	EntityLoadedVerifier	0
14517	ModularEngine_unityclient	ClientColliderCulling	1
14517	ModularEngine_unityclient	PlacementRules	1
14517	ModularEngine_unityclient	TransformOffsetsRegistry	1
14517	ModularEngine_unityclient	TransformParentHierarchyBehaviour	0
14517	ModularEngine_unityclient	RelativeParentTransformChildHierarchyBehaviour	0
14517	ModularEngine_unityclient	TransformManageRigidbodyBehaviour	0
14517	ModularEngine_unityclient	FixedUpdateLerpGlobalTransformBehaviour	0
14517	ModularEngine_unityclient	FixedUpdateLerpLocalTransformBehaviour	0
14517	ModularEngine_unityclient	LocalTransformUpdaterBehaviour	0
14517	ModularEngine_unityclient	LocalTransformTeleportBehaviour	0
14517	ModularEngine_unityclient	EngineVisualizer	0
14517	ModularEngine_unityclient	PlacementConstraint	1
14517	ModularEngine_unityclient	OverheatableEntity	1
14517	ModularEngine_unityclient	EngineVFX	0
14517	ModularEngine_unityclient	TrackedEntityLoadClientVisualizer	0
14518	ModularEngine_unityworker	<Transform>	
14518	ModularEngine_unityworker	FixedUpdateTransformNature	1
14518	ModularEngine_unityworker	<Rigidbody>	
14518	ModularEngine_unityworker	ModularShipPartVisualizer	0
14518	ModularEngine_unityworker	PlayerImportance	1
14518	ModularEngine_unityworker	JointDamageVisualizer	0
14518	ModularEngine_unityworker	ShipPartVisualizer	0
14518	ModularEngine_unityworker	DetachFromParentWhenUnderHealthThresholdVisualizer	0
14518	ModularEngine_unityworker	ParentingMassAdderVisualizer	0
14518	ModularEngine_unityworker	LightningStrikableVisualizer	0
14518	ModularEngine_unityworker	LiftableVisualizer	0
14518	ModularEngine_unityworker	RigidbodyCollisionBehaviour	0
14518	ModularEngine_unityworker	OnCollisionEnterDispatcher	1
14518	ModularEngine_unityworker	OnCollisionStayDispatcher	1
14518	ModularEngine_unityworker	WindPhysicsVisualizer	0
14518	ModularEngine_unityworker	ShipDamagePreventer	0
14518	ModularEngine_unityworker	ShipPartImpactDamageBlocker	0
14518	ModularEngine_unityworker	LayerDamageBlocker	1
14518	ModularEngine_unityworker	DeteriorateVisualiser	0
14518	ModularEngine_unityworker	OnCollisionExitDispatcher	1
14518	ModularEngine_unityworker	FSIMShipHealthBehaviour	0
14518	ModularEngine_unityworker	PlacementRules	1
14518	ModularEngine_unityworker	TransformOffsetsRegistry	1
14518	ModularEngine_unityworker	TransformParentHierarchyBehaviour	0
14518	ModularEngine_unityworker	RelativeParentTransformChildHierarchyBehaviour	0
14518	ModularEngine_unityworker	TransformManageRigidbodyBehaviour	0
14518	ModularEngine_unityworker	FixedUpdateExactGlobalTransformBehaviour	0
14518	ModularEngine_unityworker	FixedUpdateExactLocalTransformBehaviour	0
14518	ModularEngine_unityworker	RelativeParentTransformUpdater	0
14518	ModularEngine_unityworker	LocalTransformTeleportBehaviour	0
14518	ModularEngine_unityworker	ParentEntityBehaviour	0
14518	ModularEngine_unityworker	RelativeParentOverrideToGlobalBehaviour	0
14518	ModularEngine_unityworker	RelativeParentBehaviour	1
14518	ModularEngine_unityworker	RelativeParentMarker	1
14518	ModularEngine_unityworker	EngineVisualizer	0
14518	ModularEngine_unityworker	SandStormAffecteeBehaviour	0
14518	ModularEngine_unityworker	PerformanceImpactEstimate	1
47780	Sail01_unityclient	<Transform>	
47780	Sail01_unityclient	FixedUpdateTransformNature	1
47780	Sail01_unityclient	<Rigidbody>	
47780	Sail01_unityclient	InteractiveObjectVisualizer	0
47780	Sail01_unityclient	ComponentMaterialProperties	1
47780	Sail01_unityclient	ComponentMaterialColors	1
47780	Sail01_unityclient	JointDamageVisualizer	0
47780	Sail01_unityclient	ShipPartVisualizer	0
47780	Sail01_unityclient	DetachFromParentWhenUnderHealthThresholdVisualizer	0
47780	Sail01_unityclient	ParentingMassAdderVisualizer	0
47780	Sail01_unityclient	LightningStrikableVisualizer	0
47780	Sail01_unityclient	ShipPartShipyardInformationVisualizer	0
47780	Sail01_unityclient	CraftableSpawningVisualizer	0
47780	Sail01_unityclient	CraftedItemMaterialVisualizer	0
47780	Sail01_unityclient	RigidbodyCollisionVisualizer	0
47780	Sail01_unityclient	SalvageableItemVisualiser	0
47780	Sail01_unityclient	DissolvableEntity	1
47780	Sail01_unityclient	NormalizedItemHealthVisualizer	0
47780	Sail01_unityclient	ComponentDamage	1
47780	Sail01_unityclient	DeteriorateVisualizerClient	0
47780	Sail01_unityclient	ShipImposterEntity	1
47780	Sail01_unityclient	EntityLoadedVerifier	0
47780	Sail01_unityclient	ClientColliderCulling	1
47780	Sail01_unityclient	PlacementRules	1
47780	Sail01_unityclient	TransformOffsetsRegistry	1
47780	Sail01_unityclient	TransformParentHierarchyBehaviour	0
47780	Sail01_unityclient	RelativeParentTransformChildHierarchyBehaviour	0
47780	Sail01_unityclient	TransformManageRigidbodyBehaviour	0
47780	Sail01_unityclient	FixedUpdateLerpGlobalTransformBehaviour	0
47780	Sail01_unityclient	FixedUpdateLerpLocalTransformBehaviour	0
47780	Sail01_unityclient	LocalTransformUpdaterBehaviour	0
47780	Sail01_unityclient	LocalTransformTeleportBehaviour	0
47780	Sail01_unityclient	SailVisualizer	0
47780	Sail01_unityclient	PlacementConstraint	1
47780	Sail01_unityclient	PhysicsHingeVisualizer	0
47780	Sail01_unityclient	TrackedEntityLoadClientVisualizer	0
47781	Sail01_unityworker	<Transform>	
47781	Sail01_unityworker	FixedUpdateTransformNature	1
47781	Sail01_unityworker	<Rigidbody>	
47781	Sail01_unityworker	InteractiveObjectVisualizer	0
47781	Sail01_unityworker	PlayerImportance	1
47781	Sail01_unityworker	JointDamageVisualizer	0
47781	Sail01_unityworker	ShipPartVisualizer	0
47781	Sail01_unityworker	DetachFromParentWhenUnderHealthThresholdVisualizer	0
47781	Sail01_unityworker	ParentingMassAdderVisualizer	0
47781	Sail01_unityworker	LightningStrikableVisualizer	0
47781	Sail01_unityworker	LiftableVisualizer	0
47781	Sail01_unityworker	RigidbodyCollisionBehaviour	0
47781	Sail01_unityworker	OnCollisionEnterDispatcher	1
47781	Sail01_unityworker	OnCollisionStayDispatcher	1
47781	Sail01_unityworker	WindPhysicsVisualizer	0
47781	Sail01_unityworker	ShipDamagePreventer	0
47781	Sail01_unityworker	ShipPartImpactDamageBlocker	0
47781	Sail01_unityworker	LayerDamageBlocker	1
47781	Sail01_unityworker	DeteriorateVisualiser	0
47781	Sail01_unityworker	OnCollisionExitDispatcher	1
47781	Sail01_unityworker	FSIMShipHealthBehaviour	0
47781	Sail01_unityworker	PlacementRules	1
47781	Sail01_unityworker	TransformOffsetsRegistry	1
47781	Sail01_unityworker	TransformParentHierarchyBehaviour	0
47781	Sail01_unityworker	RelativeParentTransformChildHierarchyBehaviour	0
47781	Sail01_unityworker	TransformManageRigidbodyBehaviour	0
47781	Sail01_unityworker	FixedUpdateExactGlobalTransformBehaviour	0
47781	Sail01_unityworker	FixedUpdateExactLocalTransformBehaviour	0
47781	Sail01_unityworker	RelativeParentTransformUpdater	0
47781	Sail01_unityworker	LocalTransformTeleportBehaviour	0
47781	Sail01_unityworker	ParentEntityBehaviour	0
47781	Sail01_unityworker	RelativeParentOverrideToGlobalBehaviour	0
47781	Sail01_unityworker	RelativeParentBehaviour	1
47781	Sail01_unityworker	RelativeParentMarker	1
47781	Sail01_unityworker	SailBehaviour	0
47781	Sail01_unityworker	WindReceiverBehaviour	0
47781	Sail01_unityworker	PlacementConstraint	1
47781	Sail01_unityworker	PhysicsHingeBehaviour	0
47781	Sail01_unityworker	PerformanceImpactEstimate	1
47827	Deck01_unityclient	<Transform>	
47827	Deck01_unityclient	FixedUpdateTransformNature	1
47827	Deck01_unityclient	<Rigidbody>	
47827	Deck01_unityclient	ShipDeckVertices	1
47827	Deck01_unityclient	ShipDeckVisualizer	0
47827	Deck01_unityclient	ComponentMaterialColors	1
47827	Deck01_unityclient	ComponentMaterialProperties	1
47827	Deck01_unityclient	JointDamageVisualizer	0
47827	Deck01_unityclient	ShipPartVisualizer	0
47827	Deck01_unityclient	DetachFromParentWhenUnderHealthThresholdVisualizer	0
47827	Deck01_unityclient	ParentingMassAdderVisualizer	0
47827	Deck01_unityclient	LightningStrikableVisualizer	0
47827	Deck01_unityclient	ShipPartShipyardInformationVisualizer	0
47827	Deck01_unityclient	CraftableSpawningVisualizer	0
47827	Deck01_unityclient	CraftedItemMaterialVisualizer	0
47827	Deck01_unityclient	RigidbodyCollisionVisualizer	0
47827	Deck01_unityclient	SalvageableItemVisualiser	0
47827	Deck01_unityclient	DissolvableEntity	1
47827	Deck01_unityclient	NormalizedItemHealthVisualizer	0
47827	Deck01_unityclient	ComponentDamage	1
47827	Deck01_unityclient	DeteriorateVisualizerClient	0
47827	Deck01_unityclient	ShipImposterEntity	1
47827	Deck01_unityclient	EntityLoadedVerifier	0
47827	Deck01_unityclient	ClientColliderCulling	1
47827	Deck01_unityclient	PlacementRules	1
47827	Deck01_unityclient	TransformOffsetsRegistry	1
47827	Deck01_unityclient	TransformParentHierarchyBehaviour	0
47827	Deck01_unityclient	RelativeParentTransformChildHierarchyBehaviour	0
47827	Deck01_unityclient	TransformManageRigidbodyBehaviour	0
47827	Deck01_unityclient	FixedUpdateLerpGlobalTransformBehaviour	0
47827	Deck01_unityclient	FixedUpdateLerpLocalTransformBehaviour	0
47827	Deck01_unityclient	LocalTransformUpdaterBehaviour	0
47827	Deck01_unityclient	LocalTransformTeleportBehaviour	0
47827	Deck01_unityclient	TrackedEntityLoadClientVisualizer	0
47827	Deck01_unityclient	ShipDeckPlacement	1
47828	Deck01_unityworker	<Transform>	
47828	Deck01_unityworker	FixedUpdateTransformNature	1
47828	Deck01_unityworker	<Rigidbody>	
47828	Deck01_unityworker	ShipDeckVertices	1
47828	Deck01_unityworker	ShipDeckVisualizer	0
47828	Deck01_unityworker	PlayerImportance	1
47828	Deck01_unityworker	JointDamageVisualizer	0
47828	Deck01_unityworker	ShipPartVisualizer	0
47828	Deck01_unityworker	DetachFromParentWhenUnderHealthThresholdVisualizer	0
47828	Deck01_unityworker	ParentingMassAdderVisualizer	0
47828	Deck01_unityworker	LightningStrikableVisualizer	0
47828	Deck01_unityworker	LiftableVisualizer	0
47828	Deck01_unityworker	RigidbodyCollisionBehaviour	0
47828	Deck01_unityworker	OnCollisionEnterDispatcher	1
47828	Deck01_unityworker	OnCollisionStayDispatcher	1
47828	Deck01_unityworker	WindPhysicsVisualizer	0
47828	Deck01_unityworker	ShipDamagePreventer	0
47828	Deck01_unityworker	ShipPartImpactDamageBlocker	0
47828	Deck01_unityworker	LayerDamageBlocker	1
47828	Deck01_unityworker	DeteriorateVisualiser	0
47828	Deck01_unityworker	OnCollisionExitDispatcher	1
47828	Deck01_unityworker	FSIMShipHealthBehaviour	0
47828	Deck01_unityworker	PlacementRules	1
47828	Deck01_unityworker	TransformOffsetsRegistry	1
47828	Deck01_unityworker	TransformParentHierarchyBehaviour	0
47828	Deck01_unityworker	RelativeParentTransformChildHierarchyBehaviour	0
47828	Deck01_unityworker	TransformManageRigidbodyBehaviour	0
47828	Deck01_unityworker	FixedUpdateExactGlobalTransformBehaviour	0
47828	Deck01_unityworker	FixedUpdateExactLocalTransformBehaviour	0
47828	Deck01_unityworker	RelativeParentTransformUpdater	0
47828	Deck01_unityworker	LocalTransformTeleportBehaviour	0
47828	Deck01_unityworker	ParentEntityBehaviour	0
47828	Deck01_unityworker	RelativeParentOverrideToGlobalBehaviour	0
47828	Deck01_unityworker	RelativeParentBehaviour	1
47828	Deck01_unityworker	RelativeParentMarker	1
47828	Deck01_unityworker	PerformanceImpactEstimate	1
47828	Deck01_unityworker	ShipDeckPlacement	1
48772	Helm01_unityclient	<Transform>	
48772	Helm01_unityclient	FixedUpdateTransformNature	1
48772	Helm01_unityclient	<Rigidbody>	
48772	Helm01_unityclient	ComponentMaterialColors	1
48772	Helm01_unityclient	JointDamageVisualizer	0
48772	Helm01_unityclient	ShipPartVisualizer	0
48772	Helm01_unityclient	DetachFromParentWhenUnderHealthThresholdVisualizer	0
48772	Helm01_unityclient	ParentingMassAdderVisualizer	0
48772	Helm01_unityclient	LightningStrikableVisualizer	0
48772	Helm01_unityclient	ShipPartShipyardInformationVisualizer	0
48772	Helm01_unityclient	CraftableSpawningVisualizer	0
48772	Helm01_unityclient	CraftedItemMaterialVisualizer	0
48772	Helm01_unityclient	RigidbodyCollisionVisualizer	0
48772	Helm01_unityclient	SalvageableItemVisualiser	0
48772	Helm01_unityclient	DissolvableEntity	1
48772	Helm01_unityclient	NormalizedItemHealthVisualizer	0
48772	Helm01_unityclient	ComponentMaterialProperties	1
48772	Helm01_unityclient	ComponentDamage	1
48772	Helm01_unityclient	DeteriorateVisualizerClient	0
48772	Helm01_unityclient	ShipImposterEntity	1
48772	Helm01_unityclient	EntityLoadedVerifier	0
48772	Helm01_unityclient	ClientColliderCulling	1
48772	Helm01_unityclient	PlacementRules	1
48772	Helm01_unityclient	TransformOffsetsRegistry	1
48772	Helm01_unityclient	TransformParentHierarchyBehaviour	0
48772	Helm01_unityclient	RelativeParentTransformChildHierarchyBehaviour	0
48772	Helm01_unityclient	TransformManageRigidbodyBehaviour	0
48772	Helm01_unityclient	FixedUpdateLerpGlobalTransformBehaviour	0
48772	Helm01_unityclient	FixedUpdateLerpLocalTransformBehaviour	0
48772	Helm01_unityclient	LocalTransformUpdaterBehaviour	0
48772	Helm01_unityclient	LocalTransformTeleportBehaviour	0
48772	Helm01_unityclient	HelmVisualizer	0
48772	Helm01_unityclient	InteractiveObjectVisualizer	0
48772	Helm01_unityclient	ShipHelmPlacement	1
48772	Helm01_unityclient	TrackedEntityLoadClientVisualizer	0
48773	Helm01_unityworker	<Transform>	
48773	Helm01_unityworker	FixedUpdateTransformNature	1
48773	Helm01_unityworker	<Rigidbody>	
48773	Helm01_unityworker	PlayerImportance	1
48773	Helm01_unityworker	JointDamageVisualizer	0
48773	Helm01_unityworker	ShipPartVisualizer	0
48773	Helm01_unityworker	DetachFromParentWhenUnderHealthThresholdVisualizer	0
48773	Helm01_unityworker	ParentingMassAdderVisualizer	0
48773	Helm01_unityworker	LightningStrikableVisualizer	0
48773	Helm01_unityworker	LiftableVisualizer	0
48773	Helm01_unityworker	RigidbodyCollisionBehaviour	0
48773	Helm01_unityworker	OnCollisionEnterDispatcher	1
48773	Helm01_unityworker	OnCollisionStayDispatcher	1
48773	Helm01_unityworker	WindPhysicsVisualizer	0
48773	Helm01_unityworker	ShipDamagePreventer	0
48773	Helm01_unityworker	ShipPartImpactDamageBlocker	0
48773	Helm01_unityworker	LayerDamageBlocker	1
48773	Helm01_unityworker	DeteriorateVisualiser	0
48773	Helm01_unityworker	OnCollisionExitDispatcher	1
48773	Helm01_unityworker	FSIMShipHealthBehaviour	0
48773	Helm01_unityworker	PlacementRules	1
48773	Helm01_unityworker	TransformOffsetsRegistry	1
48773	Helm01_unityworker	TransformParentHierarchyBehaviour	0
48773	Helm01_unityworker	RelativeParentTransformChildHierarchyBehaviour	0
48773	Helm01_unityworker	TransformManageRigidbodyBehaviour	0
48773	Helm01_unityworker	FixedUpdateExactGlobalTransformBehaviour	0
48773	Helm01_unityworker	FixedUpdateExactLocalTransformBehaviour	0
48773	Helm01_unityworker	RelativeParentTransformUpdater	0
48773	Helm01_unityworker	LocalTransformTeleportBehaviour	0
48773	Helm01_unityworker	ParentEntityBehaviour	0
48773	Helm01_unityworker	RelativeParentOverrideToGlobalBehaviour	0
48773	Helm01_unityworker	RelativeParentBehaviour	1
48773	Helm01_unityworker	RelativeParentMarker	1
48773	Helm01_unityworker	ShipHelmPlacement	1
48773	Helm01_unityworker	PerformanceImpactEstimate	1
49494	Helm01Wooden	<Transform>	
49494	Helm01Wooden	FullBodyIKTargets	1
49494	Helm01Wooden	ShipHelmAnimator	1
54454	Helm01Metal	<Transform>	
54454	Helm01Metal	FullBodyIKTargets	1
54454	Helm01Metal	ShipHelmAnimator	1
58156	CoreMainLod_LOD2	<Transform>	
58156	CoreMainLod_LOD2	<MeshFilter>	
58156	CoreMainLod_LOD2	<MeshRenderer>	
58157	CoreMainLod_LOD2	<Transform>	
58960	Helm01Founder	<Transform>	
58960	Helm01Founder	FullBodyIKTargets	1
58960	Helm01Founder	ShipHelmAnimator	1
58960	Helm01Founder	MaterialPropertyBlockUpdater	1
58961	Helm01Founder	<Transform>	
58961	Helm01Founder	FullBodyIKTargets	1
77154	CoreMain_LOD0	<Transform>	
77154	CoreMain_LOD0	<Animator>	
77155	CoreMain_LOD0	<Transform>	
77155	CoreMain_LOD0	<Animator>	
83757	CoreMainLod_LOD1	<Transform>	
83757	CoreMainLod_LOD1	<MeshFilter>	
83757	CoreMainLod_LOD1	<MeshRenderer>	
83758	CoreMainLod_LOD1	<Transform>	
86484	CoreMainLod_LOD3	<Transform>	
86484	CoreMainLod_LOD3	<MeshFilter>	
86484	CoreMainLod_LOD3	<MeshRenderer>	
86485	CoreMainLod_LOD3	<Transform>	
91524	CoreMain_unityclient	<Transform>	
91524	CoreMain_unityclient	<LODGroup>	
91524	CoreMain_unityclient	FixedUpdateTransformNature	1
91524	CoreMain_unityclient	<Rigidbody>	
91524	CoreMain_unityclient	ComponentMaterialProperties	1
91524	CoreMain_unityclient	MaterialPropertyBlockUpdater	1
91524	CoreMain_unityclient	ComponentMaterialColors	1
91524	CoreMain_unityclient	JointDamageVisualizer	0
91524	CoreMain_unityclient	ShipPartVisualizer	0
91524	CoreMain_unityclient	DetachFromParentWhenUnderHealthThresholdVisualizer	0
91524	CoreMain_unityclient	ParentingMassAdderVisualizer	0
91524	CoreMain_unityclient	LightningStrikableVisualizer	0
91524	CoreMain_unityclient	ShipPartShipyardInformationVisualizer	0
91524	CoreMain_unityclient	CraftableSpawningVisualizer	0
91524	CoreMain_unityclient	CraftedItemMaterialVisualizer	0
91524	CoreMain_unityclient	RigidbodyCollisionVisualizer	0
91524	CoreMain_unityclient	SalvageableItemVisualiser	0
91524	CoreMain_unityclient	DissolvableEntity	1
91524	CoreMain_unityclient	NormalizedItemHealthVisualizer	0
91524	CoreMain_unityclient	ComponentDamage	1
91524	CoreMain_unityclient	DeteriorateVisualizerClient	0
91524	CoreMain_unityclient	ShipImposterEntity	1
91524	CoreMain_unityclient	EntityLoadedVerifier	0
91524	CoreMain_unityclient	ClientColliderCulling	1
91524	CoreMain_unityclient	PlacementRules	1
91524	CoreMain_unityclient	TransformOffsetsRegistry	1
91524	CoreMain_unityclient	TransformParentHierarchyBehaviour	0
91524	CoreMain_unityclient	RelativeParentTransformChildHierarchyBehaviour	0
91524	CoreMain_unityclient	TransformManageRigidbodyBehaviour	0
91524	CoreMain_unityclient	FixedUpdateLerpGlobalTransformBehaviour	0
91524	CoreMain_unityclient	FixedUpdateLerpLocalTransformBehaviour	0
91524	CoreMain_unityclient	LocalTransformUpdaterBehaviour	0
91524	CoreMain_unityclient	LocalTransformTeleportBehaviour	0
91524	CoreMain_unityclient	ShipCoreVisualizer	0
91524	CoreMain_unityclient	InteractiveObjectVisualizer	0
91524	CoreMain_unityclient	TrackedEntityLoadClientVisualizer	0
91525	CoreMain_unityworker	<Transform>	
91525	CoreMain_unityworker	FixedUpdateTransformNature	1
91525	CoreMain_unityworker	<Rigidbody>	
91525	CoreMain_unityworker	PlayerImportance	1
91525	CoreMain_unityworker	JointDamageVisualizer	0
91525	CoreMain_unityworker	ShipPartVisualizer	0
91525	CoreMain_unityworker	DetachFromParentWhenUnderHealthThresholdVisualizer	0
91525	CoreMain_unityworker	ParentingMassAdderVisualizer	0
91525	CoreMain_unityworker	LightningStrikableVisualizer	0
91525	CoreMain_unityworker	LiftableVisualizer	0
91525	CoreMain_unityworker	RigidbodyCollisionBehaviour	0
91525	CoreMain_unityworker	OnCollisionEnterDispatcher	1
91525	CoreMain_unityworker	OnCollisionStayDispatcher	1
91525	CoreMain_unityworker	WindPhysicsVisualizer	0
